component_failed,country,days_since_last_service,downtime_hours,equipment_id,equipment_type,event_date,event_id,event_type,failure_mode,maintenance_type,manufacturer,mine_type,model_year,oil_analysis_flag,operating_hours,production_loss_tonnes,repair_cost_usd,severity,table_name,temperature_flag,vibration_flag,was_scheduled
,,,3.7,,,,EQP-D618BCA8,,,,,,,0.0,,224.0,6310.32,,event_impacts,1.0,0.0,
,,,1.8,,,,EQP-D62C795A,,,,,,,0.0,,248.0,2931.04,,event_impacts,0.0,0.0,
,,,8.3,,,,EQP-D62F2AF9,,,,,,,0.0,,164.0,5279.42,,event_impacts,0.0,0.0,
,,,15.9,,,,EQP-D642C4DE,,,,,,,1.0,,222.0,32784.17,,event_impacts,1.0,0.0,
,,,18.1,,,,EQP-D642F3E3,,,,,,,0.0,,3594.0,76410.94,,event_impacts,0.0,0.0,
,,,7.2,,,,EQP-D642FCDC,,,,,,,1.0,,1670.0,10993.53,,event_impacts,0.0,0.0,
,,,2.0,,,,EQP-D6588087,,,,,,,1.0,,92.0,1625.64,,event_impacts,1.0,1.0,
,,,1.8,,,,EQP-D66DE3F9,,,,,,,0.0,,58.0,4684.48,,event_impacts,0.0,0.0,
,,,10.7,,,,EQP-D695DC89,,,,,,,0.0,,1319.0,26217.33,,event_impacts,1.0,0.0,
,,,11.6,,,,EQP-D69CE28B,,,,,,,0.0,,1524.0,28376.86,,event_impacts,0.0,0.0,
,,,27.9,,,,EQP-D6A95A81,,,,,,,1.0,,3420.0,67707.34,,event_impacts,0.0,0.0,
,,,5.7,,,,EQP-D6AADA90,,,,,,,1.0,,332.0,4504.09,,event_impacts,0.0,0.0,
,,,33.7,,,,EQP-D6AC657C,,,,,,,0.0,,6582.0,61667.49,,event_impacts,1.0,0.0,
,,,2.1,,,,EQP-D6AFE75E,,,,,,,0.0,,187.0,5797.12,,event_impacts,0.0,0.0,
,,,0.8,,,,EQP-D6BC507E,,,,,,,0.0,,41.0,741.41,,event_impacts,1.0,0.0,
,,,19.4,,,,EQP-D6D742D7,,,,,,,0.0,,2264.0,43764.07,,event_impacts,1.0,0.0,
,,,28.3,,,,EQP-D6DBB13B,,,,,,,1.0,,4856.0,80396.4,,event_impacts,0.0,0.0,
,,,1.7,,,,EQP-D6DE11B9,,,,,,,0.0,,784.0,2128.89,,event_impacts,0.0,0.0,
,,,9.0,,,,EQP-D6E00DE6,,,,,,,0.0,,836.0,19950.72,,event_impacts,0.0,0.0,
,,,21.5,,,,EQP-D6E3C852,,,,,,,0.0,,3134.0,38252.23,,event_impacts,0.0,0.0,
,,,1.7,,,,EQP-D6E59E51,,,,,,,0.0,,30.0,2350.65,,event_impacts,0.0,0.0,
,,,56.0,,,,EQP-D6FD1E59,,,,,,,0.0,,13100.0,106263.0,,event_impacts,1.0,0.0,
,,,3.7,,,,EQP-D6FFC28D,,,,,,,1.0,,66.0,1768.65,,event_impacts,0.0,0.0,
,,,23.1,,,,EQP-D706D9F2,,,,,,,0.0,,1912.0,62872.71,,event_impacts,0.0,0.0,
,,,3.2,,,,EQP-D7106FA9,,,,,,,0.0,,37.0,3735.02,,event_impacts,0.0,0.0,
,,,4.4,,,,EQP-D71708B3,,,,,,,1.0,,574.0,9980.79,,event_impacts,1.0,0.0,
,,,24.1,,,,EQP-D71E6876,,,,,,,0.0,,2554.0,43632.05,,event_impacts,0.0,1.0,
,,,1.8,,,,EQP-D723077B,,,,,,,1.0,,227.0,6563.88,,event_impacts,0.0,0.0,
,,,2.4,,,,EQP-D72CF09A,,,,,,,0.0,,98.0,4165.03,,event_impacts,0.0,0.0,
,,,65.9,,,,EQP-D731427B,,,,,,,1.0,,11611.0,113574.94,,event_impacts,0.0,0.0,
,,,2.7,,,,EQP-D73A4C8D,,,,,,,0.0,,98.0,4350.35,,event_impacts,0.0,0.0,
,,,2.1,,,,EQP-D75BE0D4,,,,,,,1.0,,62.0,1830.17,,event_impacts,0.0,0.0,
,,,1.6,,,,EQP-D76429CB,,,,,,,0.0,,238.0,3429.7,,event_impacts,0.0,0.0,
,,,7.6,,,,EQP-D7A49E0C,,,,,,,0.0,,3192.0,24046.26,,event_impacts,0.0,1.0,
,,,61.7,,,,EQP-D7AC5974,,,,,,,1.0,,16812.0,72226.6,,event_impacts,0.0,1.0,
,,,23.6,,,,EQP-D7BF3983,,,,,,,0.0,,1527.0,55574.38,,event_impacts,0.0,0.0,
,,,5.4,,,,EQP-D7C91923,,,,,,,0.0,,166.0,16819.46,,event_impacts,0.0,0.0,
,,,7.0,,,,EQP-D7CF55F7,,,,,,,0.0,,1254.0,9293.94,,event_impacts,0.0,0.0,
,,,3.8,,,,EQP-D7D6F19A,,,,,,,0.0,,455.0,2310.11,,event_impacts,0.0,0.0,
,,,15.9,,,,EQP-D7E37C42,,,,,,,1.0,,2815.0,12300.07,,event_impacts,0.0,0.0,
,,,2.5,,,,EQP-D7FAB71B,,,,,,,0.0,,215.0,2936.8,,event_impacts,0.0,0.0,
,,,16.8,,,,EQP-D8003FD6,,,,,,,1.0,,902.0,27221.88,,event_impacts,0.0,0.0,
,,,2.0,,,,EQP-D80353C1,,,,,,,0.0,,212.0,6200.55,,event_impacts,0.0,0.0,
,,,8.5,,,,EQP-D8059320,,,,,,,0.0,,2052.0,9419.56,,event_impacts,1.0,1.0,
,,,8.3,,,,EQP-D81E6153,,,,,,,0.0,,671.0,17007.83,,event_impacts,0.0,1.0,
,,,5.5,,,,EQP-D825F118,,,,,,,0.0,,1611.0,6952.02,,event_impacts,0.0,0.0,
,,,6.5,,,,EQP-D82E1431,,,,,,,0.0,,723.0,15719.67,,event_impacts,1.0,0.0,
,,,3.2,,,,EQP-D82E83C0,,,,,,,0.0,,404.0,4445.49,,event_impacts,0.0,1.0,
,,,3.6,,,,EQP-D83F2E38,,,,,,,1.0,,300.0,3664.8,,event_impacts,0.0,0.0,
,,,17.6,,,,EQP-D8484021,,,,,,,0.0,,247.0,27878.39,,event_impacts,0.0,0.0,
,,,14.5,,,,EQP-D8504B01,,,,,,,0.0,,232.0,35384.47,,event_impacts,0.0,0.0,
,,,3.7,,,,EQP-D854765A,,,,,,,0.0,,253.0,2056.89,,event_impacts,0.0,0.0,
,,,11.9,,,,EQP-D87020F0,,,,,,,0.0,,2524.0,14413.75,,event_impacts,0.0,0.0,
,,,6.3,,,,EQP-D8835A72,,,,,,,0.0,,742.0,9097.32,,event_impacts,0.0,0.0,
,,,2.7,,,,EQP-D89493DA,,,,,,,0.0,,382.0,5697.17,,event_impacts,1.0,0.0,
,,,2.5,,,,EQP-D8A5A753,,,,,,,0.0,,32.0,2235.58,,event_impacts,0.0,0.0,
,,,29.3,,,,EQP-D8A91CE9,,,,,,,1.0,,2050.0,39796.19,,event_impacts,0.0,0.0,
,,,2.2,,,,EQP-D8D3D8F0,,,,,,,0.0,,194.0,6066.67,,event_impacts,0.0,0.0,
,,,1.6,,,,EQP-D8E83ABF,,,,,,,0.0,,551.0,926.05,,event_impacts,0.0,0.0,
,,,2.5,,,,EQP-D8EF5309,,,,,,,0.0,,240.0,2218.7,,event_impacts,0.0,1.0,
,,,3.4,,,,EQP-D8F36803,,,,,,,0.0,,66.0,1655.28,,event_impacts,0.0,0.0,
,,,34.0,,,,EQP-D8FAB3F3,,,,,,,0.0,,7150.0,34515.81,,event_impacts,1.0,1.0,
,,,14.2,,,,EQP-D912D0FE,,,,,,,1.0,,1021.0,8645.43,,event_impacts,1.0,0.0,
,,,4.5,,,,EQP-D915175E,,,,,,,1.0,,263.0,4390.68,,event_impacts,0.0,0.0,
,,,10.0,,,,EQP-D91BA5BE,,,,,,,0.0,,1278.0,23072.45,,event_impacts,0.0,0.0,
,,,13.4,,,,EQP-D927C517,,,,,,,0.0,,2514.0,11400.39,,event_impacts,0.0,0.0,
,,,5.7,,,,EQP-D92F1558,,,,,,,0.0,,102.0,9595.18,,event_impacts,0.0,0.0,
,,,19.0,,,,EQP-D9329135,,,,,,,0.0,,1640.0,64059.08,,event_impacts,0.0,1.0,
,,,2.3,,,,EQP-D942DA68,,,,,,,0.0,,321.0,3346.36,,event_impacts,0.0,0.0,
,,,19.0,,,,EQP-D976DD20,,,,,,,0.0,,1425.0,49246.78,,event_impacts,1.0,0.0,
,,,2.3,,,,EQP-D97E3622,,,,,,,0.0,,177.0,5162.59,,event_impacts,0.0,0.0,
,,,3.3,,,,EQP-D98BB9A4,,,,,,,0.0,,351.0,3297.73,,event_impacts,0.0,0.0,
,,,2.2,,,,EQP-D99398FD,,,,,,,0.0,,289.0,5095.06,,event_impacts,0.0,0.0,
,,,10.6,,,,EQP-D9996213,,,,,,,1.0,,1006.0,10515.34,,event_impacts,0.0,0.0,
,,,3.0,,,,EQP-D9AB0323,,,,,,,0.0,,1395.0,4914.23,,event_impacts,1.0,1.0,
,,,1.9,,,,EQP-D9BDBDF0,,,,,,,0.0,,251.0,7446.05,,event_impacts,0.0,0.0,
,,,22.3,,,,EQP-D9F4A85C,,,,,,,1.0,,277.0,18144.49,,event_impacts,0.0,1.0,
,,,6.8,,,,EQP-D9FA961E,,,,,,,1.0,,657.0,22875.33,,event_impacts,1.0,0.0,
,,,10.5,,,,EQP-D9FF0750,,,,,,,0.0,,4287.0,14286.9,,event_impacts,0.0,1.0,
,,,5.5,,,,EQP-DA24483E,,,,,,,0.0,,653.0,3236.84,,event_impacts,0.0,0.0,
,,,4.2,,,,EQP-DA336914,,,,,,,1.0,,285.0,5333.07,,event_impacts,1.0,0.0,
,,,18.1,,,,EQP-DA547274,,,,,,,0.0,,1774.0,35397.01,,event_impacts,0.0,0.0,
,,,3.7,,,,EQP-DA55C758,,,,,,,0.0,,247.0,4110.54,,event_impacts,0.0,0.0,
,,,7.3,,,,EQP-DA565002,,,,,,,0.0,,722.0,23489.34,,event_impacts,0.0,0.0,
,,,45.4,,,,EQP-DA5CC6B2,,,,,,,0.0,,11186.0,123551.98,,event_impacts,1.0,0.0,
,,,2.0,,,,EQP-DA63F6EC,,,,,,,0.0,,278.0,7421.97,,event_impacts,0.0,0.0,
,,,16.6,,,,EQP-DA708797,,,,,,,0.0,,2460.0,33841.74,,event_impacts,0.0,0.0,
,,,8.8,,,,EQP-DA800AED,,,,,,,1.0,,661.0,25534.46,,event_impacts,0.0,0.0,
,,,9.9,,,,EQP-DA80FAC8,,,,,,,0.0,,399.0,29487.19,,event_impacts,0.0,0.0,
,,,8.0,,,,EQP-DA85BBB1,,,,,,,0.0,,261.0,9009.02,,event_impacts,0.0,0.0,
,,,2.0,,,,EQP-DAA3A71C,,,,,,,1.0,,161.0,6228.42,,event_impacts,0.0,0.0,
,,,26.5,,,,EQP-DAB46675,,,,,,,0.0,,5496.0,46690.84,,event_impacts,1.0,0.0,
,,,11.4,,,,EQP-DAC5FB75,,,,,,,0.0,,5152.0,16579.71,,event_impacts,1.0,0.0,
,,,31.2,,,,EQP-DAD79491,,,,,,,0.0,,7368.0,15232.98,,event_impacts,0.0,0.0,
,,,8.6,,,,EQP-DAE69F91,,,,,,,0.0,,1606.0,13695.34,,event_impacts,0.0,1.0,
,,,17.9,,,,EQP-DAE94526,,,,,,,1.0,,2729.0,18511.35,,event_impacts,0.0,1.0,
,,,4.5,,,,EQP-DAEA1955,,,,,,,0.0,,527.0,2499.05,,event_impacts,1.0,0.0,
,,,3.0,,,,EQP-DAF05C19,,,,,,,0.0,,159.0,5031.82,,event_impacts,0.0,0.0,
,,,11.8,,,,EQP-DAF4DD6A,,,,,,,0.0,,5517.0,13262.34,,event_impacts,0.0,0.0,
,,,1.8,,,,EQP-DAFB7D69,,,,,,,1.0,,69.0,1382.83,,event_impacts,1.0,0.0,
,,,3.6,,,,EQP-DAFC27AB,,,,,,,0.0,,202.0,6345.75,,event_impacts,0.0,0.0,
,,,32.0,,,,EQP-DB05C57B,,,,,,,1.0,,5594.0,48587.66,,event_impacts,0.0,0.0,
,,,9.6,,,,EQP-DB0659B8,,,,,,,0.0,,259.0,39907.72,,event_impacts,0.0,1.0,
,,,3.0,,,,EQP-DB0AE42A,,,,,,,0.0,,291.0,2347.91,,event_impacts,0.0,0.0,
,,,8.1,,,,EQP-DB15111B,,,,,,,0.0,,758.0,21717.37,,event_impacts,0.0,0.0,
,,,5.7,,,,EQP-DB194B1D,,,,,,,0.0,,2377.0,9237.34,,event_impacts,0.0,0.0,
,,,17.4,,,,EQP-DB3C44F8,,,,,,,0.0,,446.0,23784.9,,event_impacts,0.0,0.0,
,,,2.5,,,,EQP-DB3D0181,,,,,,,0.0,,152.0,5405.92,,event_impacts,0.0,0.0,
,,,3.0,,,,EQP-DB3D3D14,,,,,,,0.0,,44.0,2516.81,,event_impacts,0.0,0.0,
,,,20.9,,,,EQP-DB422957,,,,,,,1.0,,2771.0,72303.11,,event_impacts,0.0,0.0,
,,,77.0,,,,EQP-DB54BF13,,,,,,,0.0,,6440.0,106655.08,,event_impacts,0.0,0.0,
,,,1.3,,,,EQP-DB54DDE5,,,,,,,0.0,,427.0,1601.82,,event_impacts,0.0,0.0,
,,,14.2,,,,EQP-DB5658C5,,,,,,,0.0,,850.0,18174.99,,event_impacts,0.0,0.0,
,,,13.6,,,,EQP-DB5C1735,,,,,,,0.0,,2143.0,13200.66,,event_impacts,1.0,0.0,
,,,7.2,,,,EQP-DB65D573,,,,,,,0.0,,79.0,11672.48,,event_impacts,0.0,0.0,
,,,2.2,,,,EQP-DB6F6966,,,,,,,0.0,,187.0,5671.06,,event_impacts,0.0,0.0,
,,,14.2,,,,EQP-DB720DFF,,,,,,,0.0,,867.0,8644.55,,event_impacts,0.0,0.0,
,,,4.2,,,,EQP-DB8A4EFC,,,,,,,0.0,,2051.0,3797.18,,event_impacts,0.0,0.0,
,,,18.0,,,,EQP-DBA37A5C,,,,,,,0.0,,2638.0,31625.56,,event_impacts,0.0,0.0,
,,,23.0,,,,EQP-DBD0645D,,,,,,,0.0,,1925.0,49545.36,,event_impacts,0.0,0.0,
,,,4.2,,,,EQP-DC09BD43,,,,,,,1.0,,436.0,7172.74,,event_impacts,0.0,0.0,
,,,5.0,,,,EQP-DC1C77EE,,,,,,,0.0,,55.0,9105.48,,event_impacts,0.0,0.0,
,,,5.9,,,,EQP-DC26420B,,,,,,,0.0,,158.0,12367.31,,event_impacts,0.0,0.0,
,,,2.6,,,,EQP-DC2893CD,,,,,,,0.0,,105.0,3682.88,,event_impacts,0.0,0.0,
,,,7.6,,,,EQP-DC3DDA76,,,,,,,0.0,,222.0,17143.89,,event_impacts,0.0,0.0,
,,,1.5,,,,EQP-DC4AC35F,,,,,,,0.0,,124.0,906.31,,event_impacts,0.0,1.0,
,,,10.6,,,,EQP-DC4F8819,,,,,,,0.0,,4544.0,21885.63,,event_impacts,0.0,0.0,
,,,6.0,,,,EQP-DC63F3EE,,,,,,,1.0,,716.0,9191.1,,event_impacts,0.0,0.0,
,,,15.1,,,,EQP-DC6FCDCE,,,,,,,1.0,,1918.0,38892.78,,event_impacts,1.0,0.0,
,,,10.9,,,,EQP-DC97DA68,,,,,,,0.0,,928.0,16608.93,,event_impacts,0.0,0.0,
,,,10.2,,,,EQP-DCAB9C67,,,,,,,1.0,,397.0,45543.27,,event_impacts,0.0,1.0,
,,,11.9,,,,EQP-DCAC48D2,,,,,,,0.0,,1155.0,8722.12,,event_impacts,0.0,0.0,
,,,67.8,,,,EQP-DCACF5BB,,,,,,,1.0,,11293.0,78276.01,,event_impacts,0.0,0.0,
,,,15.4,,,,EQP-DCB22FFE,,,,,,,0.0,,2708.0,27234.71,,event_impacts,0.0,0.0,
,,,1.3,,,,EQP-DCB2E1FA,,,,,,,0.0,,565.0,791.58,,event_impacts,0.0,1.0,
,,,8.2,,,,EQP-DCD5A1ED,,,,,,,0.0,,118.0,6574.7,,event_impacts,0.0,0.0,
,,,17.4,,,,EQP-DCD9DD05,,,,,,,1.0,,607.0,34529.68,,event_impacts,0.0,0.0,
,,,24.0,,,,EQP-DCF490B5,,,,,,,1.0,,3876.0,64463.95,,event_impacts,0.0,0.0,
,,,13.1,,,,EQP-DCF705E3,,,,,,,0.0,,1797.0,54486.02,,event_impacts,1.0,0.0,
,,,57.6,,,,EQP-DCF98453,,,,,,,0.0,,2047.0,159620.94,,event_impacts,0.0,1.0,
,,,15.5,,,,EQP-DD0A3D6B,,,,,,,1.0,,2736.0,31392.0,,event_impacts,0.0,0.0,
,,,1.8,,,,EQP-DD2D9206,,,,,,,0.0,,750.0,2111.9,,event_impacts,0.0,0.0,
,,,2.1,,,,EQP-DD4DD144,,,,,,,0.0,,85.0,1251.46,,event_impacts,0.0,0.0,
,,,5.6,,,,EQP-DD512D88,,,,,,,0.0,,1666.0,3049.22,,event_impacts,0.0,0.0,
,,,7.2,,,,EQP-DD64F4C2,,,,,,,0.0,,1540.0,6152.76,,event_impacts,0.0,0.0,
,,,7.3,,,,EQP-DD7296AD,,,,,,,1.0,,993.0,15734.39,,event_impacts,1.0,0.0,
,,,1.2,,,,EQP-DD779ABD,,,,,,,0.0,,532.0,2285.29,,event_impacts,0.0,0.0,
,,,11.3,,,,EQP-DD806C33,,,,,,,1.0,,874.0,19387.05,,event_impacts,0.0,0.0,
,,,2.4,,,,EQP-DD81E3FF,,,,,,,0.0,,250.0,1869.85,,event_impacts,1.0,1.0,
,,,2.8,,,,EQP-DDAA7299,,,,,,,0.0,,386.0,6407.41,,event_impacts,1.0,0.0,
,,,3.2,,,,EQP-DDD4D183,,,,,,,1.0,,374.0,3174.05,,event_impacts,1.0,0.0,
,,,4.1,,,,EQP-DDDC9162,,,,,,,1.0,,417.0,2067.57,,event_impacts,1.0,0.0,
,,,5.3,,,,EQP-DDDFB0F6,,,,,,,0.0,,215.0,5481.19,,event_impacts,0.0,0.0,
,,,9.0,,,,EQP-DDF175C2,,,,,,,0.0,,841.0,28943.63,,event_impacts,0.0,0.0,
,,,1.8,,,,EQP-DDF9D4F9,,,,,,,0.0,,65.0,3371.42,,event_impacts,0.0,0.0,
,,,3.8,,,,EQP-DE007670,,,,,,,0.0,,529.0,7306.35,,event_impacts,0.0,0.0,
,,,13.0,,,,EQP-DE0460BF,,,,,,,0.0,,608.0,27237.28,,event_impacts,1.0,0.0,
,,,15.4,,,,EQP-DE1688D5,,,,,,,0.0,,1886.0,11650.97,,event_impacts,0.0,1.0,
,,,1.7,,,,EQP-DE16D037,,,,,,,0.0,,28.0,2582.94,,event_impacts,0.0,0.0,
,,,3.0,,,,EQP-DE2A31FD,,,,,,,0.0,,441.0,6382.03,,event_impacts,0.0,0.0,
,,,7.7,,,,EQP-DE46F19B,,,,,,,0.0,,689.0,13386.36,,event_impacts,0.0,0.0,
,,,9.8,,,,EQP-DE6486F6,,,,,,,0.0,,3627.0,17002.1,,event_impacts,0.0,0.0,
,,,35.1,,,,EQP-DE6E2F68,,,,,,,1.0,,3512.0,62764.37,,event_impacts,1.0,0.0,
,,,5.4,,,,EQP-DE7969B5,,,,,,,0.0,,987.0,3298.45,,event_impacts,1.0,0.0,
,,,33.2,,,,EQP-DE8ABC13,,,,,,,1.0,,5921.0,57004.57,,event_impacts,1.0,0.0,
,,,1.5,,,,EQP-DE8CFC56,,,,,,,0.0,,46.0,2325.06,,event_impacts,0.0,0.0,
,,,7.1,,,,EQP-DE9A4F70,,,,,,,0.0,,1941.0,24818.47,,event_impacts,0.0,0.0,
,,,1.4,,,,EQP-DEB23D9E,,,,,,,0.0,,92.0,1041.49,,event_impacts,0.0,0.0,
,,,20.1,,,,EQP-DEBD3376,,,,,,,0.0,,262.0,39385.34,,event_impacts,0.0,0.0,
,,,2.5,,,,EQP-DEE9C0FD,,,,,,,0.0,,366.0,3408.69,,event_impacts,0.0,0.0,
,,,4.6,,,,EQP-DEEB97B0,,,,,,,0.0,,582.0,4171.19,,event_impacts,0.0,0.0,
,,,11.4,,,,EQP-DEF65561,,,,,,,0.0,,2110.0,6471.13,,event_impacts,0.0,0.0,
,,,2.0,,,,EQP-DEF6F75A,,,,,,,0.0,,116.0,1670.72,,event_impacts,0.0,0.0,
,,,1.2,,,,EQP-DEF9A099,,,,,,,0.0,,520.0,625.33,,event_impacts,0.0,0.0,
,,,2.5,,,,EQP-DEFB2C48,,,,,,,0.0,,271.0,4455.36,,event_impacts,0.0,0.0,
,,,111.1,,,,EQP-DEFD9BA2,,,,,,,0.0,,17620.0,250786.05,,event_impacts,0.0,0.0,
,,,14.0,,,,EQP-DF03B30D,,,,,,,0.0,,1359.0,11572.2,,event_impacts,0.0,0.0,
,,,1.2,,,,EQP-DF35C8A4,,,,,,,1.0,,506.0,1852.84,,event_impacts,0.0,0.0,
,,,12.8,,,,EQP-DF35E0C6,,,,,,,0.0,,726.0,21710.52,,event_impacts,0.0,0.0,
,,,17.9,,,,EQP-DF3A370B,,,,,,,1.0,,1516.0,38916.46,,event_impacts,0.0,0.0,
,,,2.9,,,,EQP-DF42689F,,,,,,,0.0,,293.0,4702.48,,event_impacts,0.0,0.0,
,,,17.8,,,,EQP-DF499407,,,,,,,0.0,,4163.0,16652.61,,event_impacts,1.0,0.0,
,,,1.0,,,,EQP-DF502174,,,,,,,0.0,,59.0,428.23,,event_impacts,0.0,0.0,
,,,9.0,,,,EQP-DF60825B,,,,,,,1.0,,445.0,19937.32,,event_impacts,0.0,0.0,
,,,4.2,,,,EQP-DF6ABC84,,,,,,,0.0,,329.0,4824.63,,event_impacts,0.0,0.0,
,,,4.9,,,,EQP-DF84697C,,,,,,,0.0,,576.0,7641.44,,event_impacts,0.0,0.0,
,,,4.3,,,,EQP-DF8666C6,,,,,,,0.0,,178.0,14325.93,,event_impacts,0.0,0.0,
,,,30.9,,,,EQP-DF8DB412,,,,,,,0.0,,5836.0,82432.59,,event_impacts,1.0,0.0,
,,,1.3,,,,EQP-DF926098,,,,,,,0.0,,613.0,2390.67,,event_impacts,0.0,0.0,
,,,5.3,,,,EQP-DFC630C4,,,,,,,1.0,,1476.0,9893.54,,event_impacts,0.0,0.0,
,,,20.5,,,,EQP-DFD4345D,,,,,,,1.0,,2003.0,31043.66,,event_impacts,0.0,0.0,
,,,66.4,,,,EQP-DFE64B1B,,,,,,,1.0,,9752.0,84488.76,,event_impacts,0.0,0.0,
,,,11.7,,,,EQP-DFF48C0E,,,,,,,1.0,,1532.0,28254.73,,event_impacts,0.0,0.0,
,,,20.2,,,,EQP-E013CD7F,,,,,,,0.0,,2379.0,68308.47,,event_impacts,0.0,0.0,
,,,0.9,,,,EQP-E01C5284,,,,,,,0.0,,284.0,966.01,,event_impacts,0.0,1.0,
,,,28.2,,,,EQP-E030224A,,,,,,,0.0,,5179.0,90310.51,,event_impacts,0.0,0.0,
,,,4.1,,,,EQP-E03A4F29,,,,,,,1.0,,218.0,3383.59,,event_impacts,0.0,0.0,
,,,9.3,,,,EQP-E04068B5,,,,,,,1.0,,990.0,15311.2,,event_impacts,1.0,0.0,
,,,16.4,,,,EQP-E0521565,,,,,,,0.0,,509.0,45071.16,,event_impacts,0.0,1.0,
,,,7.2,,,,EQP-E05673D7,,,,,,,0.0,,587.0,18334.68,,event_impacts,0.0,1.0,
,,,51.4,,,,EQP-E0604D79,,,,,,,0.0,,9393.0,119473.05,,event_impacts,0.0,0.0,
,,,3.0,,,,EQP-E06F1815,,,,,,,0.0,,112.0,4674.98,,event_impacts,1.0,0.0,
,,,16.0,,,,EQP-E07E62CE,,,,,,,0.0,,2810.0,54059.99,,event_impacts,0.0,0.0,
,,,2.8,,,,EQP-E086E607,,,,,,,0.0,,275.0,4046.34,,event_impacts,0.0,0.0,
,,,41.9,,,,EQP-E089F3BD,,,,,,,1.0,,9096.0,134653.99,,event_impacts,1.0,0.0,
,,,3.2,,,,EQP-E0966AD6,,,,,,,1.0,,37.0,1838.55,,event_impacts,0.0,0.0,
,,,21.6,,,,EQP-E0A2EA72,,,,,,,1.0,,3624.0,65758.52,,event_impacts,1.0,0.0,
,,,4.6,,,,EQP-E0AC3A56,,,,,,,0.0,,640.0,6345.44,,event_impacts,0.0,0.0,
,,,1.6,,,,EQP-E0ADC21E,,,,,,,0.0,,638.0,871.44,,event_impacts,0.0,0.0,
,,,3.6,,,,EQP-E0B0075F,,,,,,,0.0,,599.0,4887.44,,event_impacts,1.0,0.0,
,,,2.4,,,,EQP-E0C06179,,,,,,,0.0,,1151.0,7715.26,,event_impacts,0.0,1.0,
,,,10.5,,,,EQP-E0C79421,,,,,,,0.0,,2227.0,9240.84,,event_impacts,0.0,0.0,
,,,2.0,,,,EQP-E0D23E29,,,,,,,0.0,,153.0,2153.39,,event_impacts,0.0,0.0,
,,,4.5,,,,EQP-E0E31548,,,,,,,0.0,,797.0,2313.77,,event_impacts,0.0,0.0,
,,,33.0,,,,EQP-E0EDB15D,,,,,,,0.0,,9234.0,53182.12,,event_impacts,0.0,0.0,
,,,3.6,,,,EQP-E0F04802,,,,,,,0.0,,1604.0,9012.5,,event_impacts,1.0,0.0,
,,,9.3,,,,EQP-E103697A,,,,,,,0.0,,1460.0,8880.18,,event_impacts,0.0,0.0,
,,,19.8,,,,EQP-E117D202,,,,,,,0.0,,2370.0,37050.01,,event_impacts,1.0,0.0,
,,,3.8,,,,EQP-E13A5B09,,,,,,,0.0,,392.0,5214.34,,event_impacts,0.0,0.0,
,,,4.8,,,,EQP-E140061B,,,,,,,0.0,,1136.0,14691.6,,event_impacts,0.0,0.0,
,,,2.0,,,,EQP-E14B9C72,,,,,,,1.0,,269.0,5438.75,,event_impacts,0.0,0.0,
,,,3.3,,,,EQP-E14F857D,,,,,,,0.0,,337.0,6481.43,,event_impacts,0.0,0.0,
,,,10.6,,,,EQP-E1532F44,,,,,,,0.0,,197.0,6406.24,,event_impacts,0.0,0.0,
,,,7.6,,,,EQP-E157EC7E,,,,,,,0.0,,604.0,10327.97,,event_impacts,0.0,0.0,
,,,11.8,,,,EQP-E15F2C45,,,,,,,1.0,,1385.0,19233.45,,event_impacts,1.0,0.0,
,,,4.1,,,,EQP-E16788EC,,,,,,,1.0,,507.0,7227.47,,event_impacts,0.0,0.0,
,,,2.9,,,,EQP-E16D62CB,,,,,,,0.0,,1065.0,9444.41,,event_impacts,0.0,0.0,
,,,7.8,,,,EQP-E181A52B,,,,,,,0.0,,340.0,15739.52,,event_impacts,0.0,0.0,
,,,2.7,,,,EQP-E197F82E,,,,,,,0.0,,183.0,2191.64,,event_impacts,0.0,0.0,
,,,2.8,,,,EQP-E1AA1AAA,,,,,,,0.0,,737.0,9431.65,,event_impacts,0.0,1.0,
,,,4.3,,,,EQP-E1BB07EC,,,,,,,0.0,,822.0,4788.98,,event_impacts,0.0,0.0,
,,,3.8,,,,EQP-E1BBBFB1,,,,,,,0.0,,430.0,4700.02,,event_impacts,0.0,1.0,
,,,7.1,,,,EQP-E1C20C22,,,,,,,0.0,,914.0,18514.9,,event_impacts,0.0,0.0,
,,,61.5,,,,EQP-E1D170C4,,,,,,,1.0,,7713.0,288470.7,,event_impacts,1.0,0.0,
,,,1.8,,,,EQP-E1D56ECA,,,,,,,0.0,,19.0,3678.03,,event_impacts,0.0,0.0,
,,,5.2,,,,EQP-E1FF0C01,,,,,,,0.0,,1282.0,8250.22,,event_impacts,0.0,0.0,
,,,10.1,,,,EQP-E21EE48E,,,,,,,0.0,,2289.0,5135.33,,event_impacts,0.0,0.0,
,,,2.6,,,,EQP-E2242B1E,,,,,,,0.0,,115.0,2392.42,,event_impacts,0.0,0.0,
,,,5.8,,,,EQP-E22F4E45,,,,,,,1.0,,1381.0,11832.79,,event_impacts,0.0,0.0,
,,,3.2,,,,EQP-E2326194,,,,,,,0.0,,44.0,813.84,,event_impacts,0.0,0.0,
,,,8.1,,,,EQP-E248CBD9,,,,,,,0.0,,1670.0,11835.41,,event_impacts,0.0,0.0,
